timestamp px py pz qx qy qz qw
111.100000000 3.404174024 1.420150615 -0.021986853 -0.002555842 -0.004497294 -0.091179252 0.995821061
111.200000000 3.437280374 1.395942985 -0.022285896 -0.002380632 -0.006066659 -0.130922978 0.991371122
111.300000000 3.474136309 1.375323458 -0.030665005 -0.005496492 0.011849040 -0.163220120 0.986503209
111.400000000 3.503610766 1.349412364 -0.025773837 -0.012017849 0.005560540 -0.212033688 0.977172639
111.500000000 3.514857631 1.315619112 -0.003771092 -0.010052609 -0.009762894 -0.253207313 0.967310543
111.600000000 3.540420289 1.292074684 -0.030363524 0.000252845 0.006228250 -0.262655792 0.964869463
111.900000000 3.644530912 1.235494745 -0.020696566 0.017770131 0.007149405 -0.243340343 0.969751817
112.000000000 3.672940323 1.229606885 -0.022572442 0.000377609 -0.001049118 -0.235059137 0.971980431
112.500000000 3.834783812 1.150393982 -0.034083622 -0.014411760 0.008978542 -0.244416536 0.969521657
112.700000000 3.889366776 1.115280514 -0.043229714 0.003353497 0.006347120 -0.242700454 0.970074718
113.600000000 4.174388688 0.967337610 -0.034730435 -0.015120053 0.008558907 -0.249572994 0.968200108
113.800000000 4.226940824 0.935670259 -0.051071117 0.002076848 0.005603097 -0.246745421 0.969061912
114.700000000 4.511334842 0.779094072 -0.039896392 -0.014381226 0.008307214 -0.252976464 0.967329871
114.900000000 4.560521701 0.741991708 -0.042684189 0.003415930 0.005557987 -0.251054097 0.967951073
115.800000000 4.843296128 0.589668329 -0.016709085 -0.016451940 0.008878815 -0.258782829 0.965754600
116.000000000 4.892978184 0.552788170 -0.027625036 0.003567996 0.005681128 -0.256945357 0.966402648
116.900000000 5.178884645 0.406859582 -0.035963102 -0.012294475 0.008696129 -0.233439112 0.972254804
117.000000000 5.211370747 0.407293479 -0.023596709 -0.000724286 0.001440411 -0.189081487 0.981960077
117.100000000 5.250069722 0.408567361 -0.037479703 0.006462832 -0.000110870 -0.147393124 0.989056867
117.200000000 5.286645632 0.412292130 -0.019875105 0.005854425 -0.005991632 -0.123188451 0.992347939
117.600000000 5.427181055 0.372613365 -0.022819040 -0.004436959 0.001400323 -0.138619988 0.990334717
118.300000000 5.668687938 0.330894687 -0.032760705 -0.006509040 0.006778091 -0.095388276 0.995395784
118.400000000 5.702414479 0.337956715 -0.039934382 -0.000574446 0.002447587 -0.061028666 0.998132848
118.500000000 5.745753610 0.326990881 -0.033569299 0.015502804 0.010029326 -0.050396791 0.998558581
118.600000000 5.771805018 0.326816057 -0.031345378 0.004710894 -0.006565548 -0.044304969 0.998985371
118.800000000 5.838512868 0.318802777 -0.034066568 -0.000661306 0.004435597 -0.057469956 0.998337164
119.200000000 5.974993443 0.308517942 -0.014553758 -0.011963660 -0.007055138 -0.066444057 0.997693482
119.300000000 6.012822886 0.298852116 -0.038121448 -0.000437090 0.005917628 -0.061165614 0.998109993
119.700000000 6.149538244 0.288933484 -0.028844630 0.006917471 -0.003770104 -0.043449046 0.999024582
119.800000000 6.185217005 0.303994061 -0.018917207 0.005957373 -0.008583757 0.001913890 0.999943581
119.900000000 6.222886441 0.315477816 -0.038609110 0.004003929 0.007230662 0.026870899 0.999604742
120.200000000 6.331476768 0.337347486 -0.045039991 -0.013127941 0.003143196 0.028485687 0.999503048
120.700000000 6.509965324 0.326043505 -0.027150324 0.009542075 0.008994376 0.022193996 0.999667683
120.800000000 6.532164907 0.331499339 -0.028854278 0.008513533 -0.006740996 0.029917206 0.999493391
121.300000000 6.713229343 0.349138057 -0.038836242 -0.012062141 0.002723724 0.022698038 0.999665887
121.800000000 6.894229363 0.338837896 -0.027244995 0.010600453 0.009698625 0.022664152 0.999639887
121.900000000 6.918243143 0.343939788 -0.028449322 0.008924357 -0.006704902 0.029731117 0.999495603
122.100000000 6.990531558 0.345567914 -0.034141870 0.002447058 0.006176371 0.017571786 0.999823533
122.200000000 7.033020586 0.330575126 -0.035198949 0.008810607 0.004728290 -0.011606297 0.999882648
122.300000000 7.065917163 0.321754133 -0.035593287 -0.006817312 0.008237840 -0.055154147 0.998420594
122.400000000 7.100866084 0.304883882 -0.038350118 -0.017238628 0.005471727 -0.100163486 0.994806597
122.700000000 7.201329737 0.286154461 -0.034467726 -0.008745843 0.009536670 -0.084634991 0.996327998
123.600000000 7.510122204 0.234136223 -0.020327393 -0.012188649 -0.007821248 -0.096078112 0.995268437
123.700000000 7.545935036 0.228568969 -0.047768973 -0.000249106 0.004723758 -0.090802461 0.995857689
124.700000000 7.883760501 0.174350191 -0.019703459 -0.010295746 -0.003127296 -0.062859973 0.997964349
124.800000000 7.922168429 0.184066181 -0.042181630 0.000114658 0.007708529 -0.022111167 0.999725793
124.900000000 7.960505346 0.206658269 -0.024200375 -0.003715422 0.002720572 0.022415877 0.999738127
125.100000000 8.038486109 0.207050822 -0.030203427 0.011375684 0.011176737 0.025427341 0.999549461
125.200000000 8.062477179 0.213197105 -0.030091749 0.006313008 -0.007251754 0.029073607 0.999531032
125.400000000 8.132767416 0.213147941 -0.038402300 0.001883901 0.005974001 0.017572829 0.999825964
128.300000000 9.148247243 0.253724165 -0.048596491 -0.000741025 0.004856569 0.020120638 0.999785489
128.600000000 9.243341833 0.254425125 -0.021024258 0.010717633 -0.008555453 0.026582508 0.999552553
128.700000000 9.276936899 0.259810628 -0.036044511 0.001674000 0.005901296 0.022464440 0.999728824
130.200000000 9.804367466 0.285656152 -0.022776126 -0.010948017 -0.007222472 0.017899506 0.999753762
130.600000000 9.948030108 0.281553672 -0.029848431 0.006845036 0.007265702 0.021005068 0.999729535
131.200000000 10.160387014 0.306756406 -0.045536525 -0.012659666 0.002986180 0.022058216 0.999672072
131.700000000 10.341272764 0.295110148 -0.030025065 0.008656323 0.009649463 0.022040394 0.999673035
132.300000000 10.547896180 0.321399916 -0.041447444 -0.016680025 0.003253166 0.022256358 0.999607847
132.800000000 10.721998904 0.311621625 -0.017034844 0.008726450 0.009954627 0.021740825 0.999675993
132.900000000 10.746000633 0.316311577 -0.024333097 0.008013860 -0.007061282 0.029729434 0.999500914
133.400000000 10.923863400 0.337735016 -0.043382477 -0.013615155 0.002650226 0.022706773 0.999645940
133.900000000 11.103425177 0.326896761 -0.027619176 0.010747735 0.010742741 0.022624966 0.999628526
134.000000000 11.128532462 0.331175864 -0.031360484 0.008354115 -0.007460523 0.029987911 0.999487506
134.500000000 11.307194801 0.352445156 -0.040569559 -0.013163647 0.002432396 0.023626847 0.999631219
135.000000000 11.481106942 0.337502471 -0.018385311 0.008829748 0.010764663 0.023722344 0.999621632
135.100000000 11.505743222 0.342761947 -0.022277847 0.006977667 -0.006514806 0.031910579 0.999445138
135.600000000 11.689439684 0.368926123 -0.041230724 -0.014975844 0.003834540 0.025069155 0.999566185
136.100000000 11.864950086 0.357502579 -0.028345448 0.006346286 0.008361210 0.024483942 0.999645113
136.700000000 12.070626646 0.389191195 -0.036928394 -0.015128147 0.003038020 0.024603690 0.999578195
137.200000000 12.248434447 0.382084279 -0.027460369 0.009321284 0.010060093 0.023840539 0.999621697
137.300000000 12.272805676 0.387397897 -0.031761849 0.007709210 -0.006552366 0.031507567 0.999452304
137.800000000 12.452013077 0.403673473 -0.038378167 -0.012946636 0.002755249 0.025353910 0.999590903
138.300000000 12.630981860 0.398378796 -0.027553689 0.009591918 0.009932746 0.025516707 0.999579028
138.400000000 12.654329461 0.403144448 -0.028484446 0.007276740 -0.007079790 0.032663159 0.999414851
138.800000000 12.803372772 0.420906903 -0.032445309 -0.005406545 0.005354914 0.029778664 0.999527551
139.500000000 13.033806854 0.420344559 -0.029202237 0.006953202 -0.006705550 0.033471209 0.999392999
140.000000000 13.215775955 0.441420887 -0.032609844 -0.014705939 0.003599902 0.027674790 0.999502317
140.500000000 13.392691976 0.429622830 -0.025853542 0.008350152 0.008928339 0.027114407 0.999557586
140.800000000 13.487518763 0.425619438 -0.052027937 0.013364614 0.019905724 0.005174977 0.999699139
140.900000000 13.489443086 0.396453286 -0.046417772 0.027636507 0.019404415 -0.028497472 0.999023316
141.000000000 13.470920850 0.393331264 -0.035266197 0.004250023 -0.008596459 -0.059854062 0.998161074
141.100000000 13.457987412 0.368667538 -0.047347787 0.007614218 -0.006011206 -0.102941952 0.994640057
141.200000000 13.454650529 0.355535017 -0.039249710 0.003590048 -0.000179486 -0.144189560 0.989543556
